chr pos fst_wht_cmn_count fst_wht_cmn_pval fst_wht_cbr_count fst_wht_cbr_pval fst_cbr_cmn_count fst_cbr_cmn_pval
1 7200001 0 1 0 1 0 1
1 7275001 0 1 0 1 0 1
1 7350001 0 1 0 1 0 1
1 7425001 0 1 0 1 0 1
1 7500001 0 1 0 1 0 1
1 7575001 0 1 0 1 0 1
1 7650001 0 1 0 1 0 1
1 7725001 0 1 0 1 0 1
1 7800001 0 1 0 1 0 1
1 7875001 0 1 0 1 0 1
1 7950001 0 1 0 1 0 1
1 8025001 0 1 0 1 0 1
1 8250001 0 1 0 1 0 1
1 8400001 0 1 0 1 0 1
1 8475001 0 1 0 1 0 1
1 8550001 0 1 0 1 1 0.0676932306769323
1 8625001 0 1 0 1 1 0.0648935106489351
1 8700001 1 0.0722927707229277 0 1 0 1
1 8775001 0 1 0 1 0 1
1 8850001 0 1 0 1 0 1
1 8925001 0 1 0 1 0 1
1 9075001 0 1 0 1 0 1
1 9300001 0 1 0 1 0 1
1 9375001 0 1 0 1 0 1
1 9525001 0 1 0 1 0 1
1 9600001 0 1 0 1 0 1
1 9675001 0 1 0 1 0 1
1 9900001 1 0.0308969103089691 0 1 0 1
1 9975001 1 0.132686731326867 0 1 0 1
1 10050001 0 1 0 1 0 1
1 10200001 0 1 0 1 0 1
1 10500001 1 0.0492950704929507 0 1 1 0.0468953104689531
1 10650001 0 1 0 1 0 1
1 10725001 0 1 0 1 0 1
1 10875001 0 1 0 1 0 1
1 10950001 0 1 0 1 0 1
1 11400001 0 1 0 1 0 1
1 11475001 0 1 1 0.0830916908309169 0 1
1 11550001 0 1 0 1 0 1
1 11625001 0 1 0 1 0 1
1 11700001 0 1 0 1 0 1
1 11850001 1 0.0934906509349065 0 1 0 1
1 11925001 0 1 1 0.046995300469953 2 0.000999900009999
1 12000001 0 1 0 1 0 1
1 12075001 0 1 0 1 0 1
1 12150001 0 1 0 1 0 1
1 12225001 3 9.99900009999e-05 3 9.99900009999e-05 0 1
1 12375001 0 1 0 1 1 0.0986901309869013
1 12450001 0 1 0 1 0 1
1 12525001 0 1 0 1 0 1
1 12675001 0 1 0 1 1 0.160783921607839
1 12750001 0 1 1 0.172682731726827 1 0.168983101689831
1 12825001 3 0.0003999600039996 4 9.99900009999e-05 10 9.99900009999e-05
1 12900001 0 1 5 9.99900009999e-05 5 9.99900009999e-05
1 12975001 0 1 0 1 1 0.0645935406459354
1 13050001 0 1 0 1 0 1
1 13200001 0 1 0 1 0 1
1 13275001 0 1 0 1 0 1
1 13425001 0 1 0 1 0 1
1 13575001 0 1 0 1 0 1
1 13800001 0 1 0 1 0 1
1 13875001 0 1 0 1 0 1
1 13950001 0 1 0 1 3 9.99900009999e-05
1 14025001 0 1 0 1 0 1
1 14100001 0 1 0 1 0 1
1 14175001 0 1 0 1 0 1
1 14250001 0 1 0 1 0 1
1 14325001 0 1 0 1 0 1
1 14400001 2 0.0025997400259974 0 1 0 1
1 14550001 0 1 0 1 0 1
1 14625001 0 1 0 1 0 1
1 14700001 0 1 0 1 0 1
1 14775001 0 1 0 1 0 1
1 14925001 0 1 0 1 0 1
1 15000001 0 1 0 1 0 1
1 15150001 1 0.104189581041896 0 1 0 1
1 15225001 0 1 0 1 0 1
1 15300001 1 0.0560943905609439 1 0.055994400559944 0 1
1 15375001 0 1 0 1 0 1
1 15450001 2 0.0031996800319968 1 0.0846915308469153 0 1
1 15600001 0 1 0 1 0 1
1 15675001 0 1 0 1 0 1
1 15825001 0 1 0 1 0 1
1 15900001 0 1 0 1 0 1
1 15975001 0 1 0 1 0 1
1 16050001 0 1 0 1 0 1
1 16125001 0 1 0 1 0 1
1 16200001 0 1 0 1 0 1
1 16275001 0 1 0 1 0 1
1 16425001 0 1 0 1 0 1
1 16500001 0 1 0 1 0 1
1 16575001 0 1 0 1 0 1
1 16725001 0 1 0 1 0 1
1 16800001 0 1 0 1 0 1
1 16875001 0 1 0 1 0 1
1 16950001 0 1 0 1 0 1
1 17025001 0 1 0 1 0 1
1 17100001 0 1 0 1 0 1
1 17175001 0 1 0 1 0 1
1 17250001 0 1 0 1 0 1
1 17325001 0 1 0 1 0 1
1 17400001 0 1 0 1 0 1
1 17475001 0 1 0 1 0 1
1 17550001 0 1 0 1 0 1
1 17625001 0 1 0 1 0 1
1 17700001 0 1 0 1 0 1
1 17775001 0 1 0 1 0 1
1 17850001 0 1 0 1 0 1
1 17925001 0 1 0 1 0 1
1 18150001 2 0.0044995500449955 0 1 1 0.0980901909809019
1 18300001 0 1 0 1 0 1
1 18375001 0 1 0 1 0 1
1 18450001 0 1 0 1 0 1
1 18525001 0 1 0 1 0 1
1 18600001 1 0.073992600739926 1 0.0768923107689231 0 1
1 18675001 0 1 0 1 0 1
1 18750001 0 1 0 1 0 1
1 18825001 0 1 0 1 0 1
1 18900001 0 1 0 1 0 1
1 18975001 0 1 0 1 0 1
1 19050001 0 1 0 1 0 1
1 19200001 0 1 0 1 0 1
1 19275001 0 1 0 1 0 1
1 19350001 0 1 0 1 0 1
1 19425001 1 0.0752924707529247 1 0.0775922407759224 0 1
1 19500001 3 9.99900009999e-05 1 0.036996300369963 0 1
1 19575001 0 1 0 1 0 1
1 19650001 0 1 0 1 0 1
1 19725001 0 1 0 1 0 1
1 19800001 0 1 0 1 0 1
1 19875001 0 1 0 1 0 1
1 19950001 0 1 0 1 0 1
1 20025001 0 1 0 1 0 1
1 20175001 0 1 0 1 0 1
1 20400001 0 1 0 1 0 1
1 20550001 0 1 0 1 0 1
1 20625001 0 1 0 1 0 1
1 20700001 0 1 0 1 0 1
1 20850001 0 1 0 1 0 1
1 20925001 0 1 0 1 0 1
1 21000001 2 0.0057994200579942 0 1 2 0.0043995600439956
1 21075001 0 1 0 1 0 1
1 21150001 0 1 0 1 0 1
1 21225001 0 1 0 1 0 1
1 21300001 0 1 0 1 0 1
1 21375001 0 1 0 1 0 1
1 21450001 0 1 0 1 0 1
1 21600001 2 0.0003999600039996 0 1 0 1
1 21675001 0 1 0 1 0 1
1 21750001 3 9.99900009999e-05 0 1 2 0.0006999300069993
1 21825001 0 1 0 1 0 1
1 21900001 0 1 0 1 1 0.0786921307869213
1 22050001 0 1 0 1 0 1
1 22125001 0 1 0 1 0 1
1 22200001 0 1 0 1 0 1
1 22275001 0 1 0 1 0 1
1 22350001 0 1 0 1 0 1
1 22500001 0 1 0 1 0 1
1 22575001 0 1 0 1 0 1
1 22650001 2 0.0018998100189981 3 9.99900009999e-05 1 0.0643935606439356
1 22725001 0 1 0 1 0 1
1 22800001 0 1 0 1 0 1
1 22875001 0 1 0 1 0 1
1 22950001 0 1 0 1 0 1
1 23025001 1 0.0760923907609239 1 0.0731926807319268 3 0.0001999800019998
1 23100001 2 0.0043995600439956 2 0.0035996400359964 0 1
1 23175001 0 1 0 1 0 1
1 23250001 0 1 0 1 0 1
1 23325001 0 1 0 1 0 1
1 23400001 1 0.148985101489851 0 1 0 1
1 23550001 0 1 0 1 0 1
1 23625001 0 1 0 1 0 1
1 23700001 0 1 0 1 0 1
1 23775001 0 1 1 0.0690930906909309 1 0.0656934306569343
1 23850001 0 1 0 1 0 1
1 23925001 0 1 0 1 0 1
1 24000001 0 1 0 1 0 1
1 24075001 0 1 0 1 0 1
1 24150001 0 1 0 1 0 1
1 24225001 0 1 0 1 0 1
1 24450001 0 1 0 1 0 1
1 24525001 0 1 0 1 0 1
1 24750001 0 1 0 1 1 0.0588941105889411
1 24825001 0 1 0 1 0 1
1 24900001 0 1 0 1 0 1
1 24975001 1 0.0278972102789721 0 1 1 0.0274972502749725
1 25050001 0 1 0 1 0 1
1 25125001 0 1 0 1 0 1
1 25200001 0 1 0 1 0 1
1 25275001 0 1 0 1 0 1
1 25425001 0 1 0 1 0 1
1 25500001 0 1 0 1 0 1
1 25575001 0 1 0 1 0 1
1 25650001 0 1 0 1 0 1
1 25725001 0 1 0 1 0 1
1 25800001 0 1 0 1 0 1
1 25875001 1 0.23017698230177 0 1 0 1
1 25950001 0 1 0 1 3 0.0004999500049995
1 26025001 0 1 0 1 0 1
1 26250001 0 1 0 1 0 1
1 26325001 0 1 0 1 0 1
1 26400001 0 1 0 1 0 1
1 26475001 0 1 0 1 0 1
1 26550001 0 1 0 1 0 1
1 26625001 0 1 0 1 0 1
1 26700001 1 0.19008099190081 0 1 0 1
1 26775001 0 1 0 1 0 1
1 26850001 0 1 0 1 0 1
1 26925001 0 1 0 1 0 1
1 27000001 0 1 0 1 0 1
1 27225001 0 1 0 1 1 0.118288171182882
1 27300001 0 1 0 1 0 1
1 27375001 0 1 0 1 0 1
1 27525001 0 1 0 1 0 1
1 27600001 0 1 0 1 0 1
1 27750001 0 1 0 1 0 1
1 27825001 0 1 0 1 0 1
1 27900001 0 1 0 1 0 1
1 27975001 0 1 0 1 0 1
1 28050001 0 1 0 1 0 1
1 28125001 0 1 0 1 0 1
1 28200001 0 1 0 1 0 1
1 28275001 0 1 0 1 0 1
1 28350001 0 1 0 1 0 1
1 28425001 0 1 0 1 0 1
1 28500001 0 1 0 1 0 1
1 28575001 0 1 1 0.138886111388861 0 1
1 28650001 0 1 0 1 3 0.0007999200079992
1 28725001 0 1 0 1 0 1
1 28800001 0 1 0 1 0 1
1 28875001 0 1 0 1 0 1
1 28950001 0 1 0 1 0 1
1 29025001 0 1 0 1 0 1
1 29100001 0 1 0 1 2 0.0060993900609939
1 29175001 0 1 0 1 0 1
1 29400001 0 1 0 1 0 1
2 1 0 1 0 1 0 1
2 75001 0 1 0 1 0 1
2 150001 0 1 0 1 0 1
2 225001 0 1 0 1 0 1
2 300001 0 1 0 1 0 1
2 375001 0 1 0 1 0 1
2 450001 0 1 0 1 0 1
2 525001 0 1 0 1 0 1
2 600001 0 1 0 1 0 1
2 675001 0 1 0 1 0 1
2 750001 0 1 0 1 0 1
2 825001 0 1 1 0.126787321267873 0 1
2 900001 0 1 1 0.0270972902709729 2 0.0001999800019998
2 1050001 0 1 1 0.0561943805619438 1 0.0575942405759424
2 1125001 0 1 0 1 1 0.160983901609839
2 1200001 0 1 0 1 0 1
2 1350001 0 1 0 1 0 1
2 1500001 1 0.026997300269973 0 1 0 1
2 1575001 0 1 1 0.0268973102689731 0 1
2 1800001 0 1 0 1 0 1
2 1875001 0 1 0 1 0 1
2 2250001 0 1 0 1 0 1
2 2325001 0 1 0 1 0 1
2 2400001 0 1 0 1 0 1
2 2475001 0 1 0 1 0 1
2 2625001 0 1 0 1 0 1
2 2700001 0 1 0 1 0 1
2 2775001 0 1 0 1 0 1
2 2850001 0 1 0 1 0 1
2 2925001 1 0.113188681131887 0 1 1 0.107589241075892
2 3000001 0 1 0 1 0 1
2 3075001 0 1 0 1 0 1
2 3150001 0 1 0 1 0 1
2 3225001 0 1 0 1 0 1
2 3300001 0 1 0 1 0 1
2 3375001 0 1 1 0.154584541545845 0 1
2 3450001 0 1 0 1 0 1
2 3525001 0 1 0 1 0 1
2 3600001 0 1 0 1 0 1
2 3675001 0 1 0 1 0 1
2 3750001 0 1 0 1 0 1
2 3825001 0 1 0 1 0 1
2 3900001 0 1 0 1 0 1
2 3975001 0 1 0 1 0 1
2 4050001 0 1 0 1 0 1
2 4125001 0 1 0 1 0 1
2 4200001 0 1 0 1 0 1
2 4275001 0 1 0 1 0 1
2 4350001 0 1 0 1 0 1
2 4425001 0 1 0 1 0 1
2 4500001 0 1 0 1 0 1
2 4575001 0 1 0 1 0 1
2 4650001 0 1 0 1 0 1
2 4725001 0 1 0 1 0 1
2 4800001 0 1 0 1 0 1
2 4875001 0 1 0 1 0 1
2 4950001 0 1 0 1 0 1
2 5025001 0 1 0 1 0 1
2 5100001 0 1 0 1 0 1
2 5175001 0 1 0 1 0 1
2 5250001 0 1 0 1 1 0.103589641035896
2 5325001 0 1 0 1 0 1
2 5400001 0 1 0 1 0 1
2 5475001 0 1 0 1 2 0.0265973402659734
2 5550001 0 1 0 1 0 1
2 5625001 0 1 0 1 0 1
2 5700001 0 1 1 0.129087091290871 0 1
2 5775001 0 1 0 1 0 1
2 5850001 0 1 0 1 0 1
2 5925001 0 1 0 1 0 1
2 6000001 0 1 0 1 0 1
2 6075001 0 1 0 1 0 1
2 6150001 0 1 0 1 0 1
2 6225001 0 1 0 1 0 1
2 6300001 0 1 0 1 0 1
2 6450001 0 1 0 1 0 1
2 6525001 0 1 0 1 0 1
2 6600001 0 1 0 1 0 1
2 6675001 0 1 0 1 0 1
2 6750001 0 1 0 1 0 1
2 6825001 2 0.0060993900609939 2 0.0072992700729927 1 0.121087891210879
2 6900001 2 0.0001999800019998 1 0.0391960803919608 0 1
2 6975001 0 1 0 1 0 1
2 7125001 0 1 0 1 0 1
2 7200001 0 1 0 1 0 1
2 7275001 2 0.0002999700029997 1 0.0265973402659734 0 1
2 7425001 0 1 0 1 0 1
2 7500001 0 1 0 1 0 1
2 7575001 0 1 0 1 0 1
2 7650001 0 1 0 1 0 1
2 8025001 0 1 0 1 0 1
2 8100001 0 1 0 1 0 1
2 8175001 0 1 1 0.156284371562844 1 0.153684631536846
2 8250001 0 1 1 0.0936906309369063 0 1
2 8325001 0 1 0 1 0 1
2 8400001 0 1 0 1 0 1
2 8550001 0 1 0 1 0 1
2 8625001 0 1 0 1 0 1
2 8775001 1 0.095990400959904 1 0.0891910808919108 1 0.0904909509049095
2 8850001 0 1 0 1 0 1
2 8925001 0 1 0 1 0 1
2 9000001 1 0.0558944105589441 0 1 0 1
2 9075001 1 0.0385961403859614 0 1 0 1
2 9150001 0 1 0 1 0 1
2 9225001 0 1 0 1 1 0.0360963903609639
2 9300001 0 1 0 1 1 0.0645935406459354
2 9375001 0 1 0 1 0 1
2 9450001 0 1 0 1 0 1
2 9600001 0 1 0 1 0 1
2 9675001 0 1 0 1 1 0.0733926607339266
2 9825001 0 1 0 1 0 1
2 9975001 0 1 0 1 0 1
2 10050001 0 1 0 1 0 1
2 10200001 0 1 0 1 1 0.0491950804919508
2 10275001 0 1 0 1 0 1
2 10350001 0 1 0 1 0 1
2 10500001 0 1 0 1 0 1
2 10650001 0 1 0 1 0 1
2 10800001 0 1 0 1 0 1
2 10875001 0 1 0 1 0 1
2 10950001 0 1 0 1 0 1
2 11025001 0 1 1 0.0462953704629537 0 1
2 11175001 0 1 0 1 0 1
2 11250001 0 1 0 1 0 1
2 11325001 0 1 0 1 0 1
2 11400001 0 1 0 1 0 1
2 11475001 0 1 0 1 0 1
2 11625001 0 1 0 1 0 1
2 11775001 0 1 0 1 0 1
2 11850001 1 0.0281971802819718 1 0.0301969803019698 0 1
2 12000001 0 1 0 1 1 0.0452954704529547
2 12075001 0 1 0 1 3 0.0008999100089991
2 12150001 0 1 0 1 0 1
2 12375001 0 1 0 1 0 1
2 12450001 0 1 0 1 0 1
2 12600001 0 1 0 1 0 1
2 12675001 1 0.0353964603539646 0 1 0 1
2 12825001 0 1 0 1 0 1
2 12900001 0 1 0 1 0 1
2 12975001 0 1 0 1 0 1
2 13050001 0 1 0 1 0 1
2 13200001 0 1 0 1 0 1
2 13350001 0 1 0 1 0 1
2 13425001 0 1 0 1 0 1
2 13725001 0 1 0 1 0 1
2 13875001 0 1 0 1 0 1
2 14025001 0 1 0 1 0 1
2 14100001 0 1 0 1 0 1
2 14175001 0 1 0 1 0 1
2 14250001 0 1 0 1 0 1
2 14400001 0 1 0 1 0 1
2 14550001 0 1 0 1 0 1
2 14625001 0 1 0 1 0 1
2 14700001 0 1 0 1 0 1
2 14775001 0 1 0 1 0 1
2 14850001 0 1 0 1 0 1
2 14925001 0 1 0 1 0 1
2 15000001 0 1 0 1 0 1
2 15075001 1 0.0718928107189281 0 1 0 1
2 15300001 0 1 0 1 0 1
2 15375001 0 1 0 1 0 1
2 15450001 0 1 0 1 0 1
2 15525001 0 1 0 1 0 1
2 15600001 0 1 0 1 0 1
2 15675001 0 1 0 1 0 1
2 15750001 0 1 0 1 1 0.0534946505349465
2 15825001 0 1 0 1 0 1
2 15900001 0 1 0 1 0 1
2 15975001 0 1 0 1 0 1
2 16050001 0 1 0 1 0 1
2 16125001 0 1 0 1 0 1
2 16200001 0 1 0 1 0 1
2 16275001 0 1 1 0.0982901709829017 2 0.0054994500549945
2 16350001 1 0.0293970602939706 0 1 0 1
2 16425001 1 0.0414958504149585 1 0.0371962803719628 0 1
2 16500001 0 1 0 1 0 1
2 16575001 0 1 0 1 0 1
2 16650001 0 1 0 1 0 1
2 16800001 0 1 0 1 0 1
2 16950001 0 1 0 1 0 1
2 17025001 0 1 0 1 0 1
2 17100001 0 1 0 1 0 1
2 17175001 0 1 0 1 0 1
2 17250001 0 1 0 1 0 1
2 17400001 0 1 0 1 0 1
2 17475001 0 1 0 1 0 1
2 17625001 0 1 0 1 0 1
2 17700001 0 1 0 1 0 1
2 17775001 0 1 0 1 0 1
2 17850001 0 1 0 1 0 1
2 18000001 0 1 0 1 0 1
2 18075001 0 1 0 1 0 1
2 18150001 0 1 0 1 0 1
2 18225001 0 1 0 1 0 1
2 18300001 0 1 0 1 0 1
2 18375001 0 1 0 1 0 1
2 18450001 0 1 0 1 0 1
2 18525001 0 1 0 1 0 1
2 18600001 0 1 0 1 0 1
2 18675001 0 1 0 1 0 1
2 18750001 0 1 0 1 0 1
2 18825001 0 1 0 1 0 1
2 18975001 0 1 0 1 0 1
2 19050001 0 1 0 1 1 0.184181581841816
2 19125001 0 1 0 1 0 1
2 19200001 0 1 0 1 0 1
2 19350001 0 1 0 1 0 1
2 19425001 0 1 0 1 0 1
2 19500001 0 1 0 1 1 0.221477852214779
2 19575001 0 1 0 1 0 1
2 19650001 0 1 0 1 0 1
2 19725001 0 1 0 1 0 1
2 19800001 0 1 0 1 0 1
2 19875001 0 1 0 1 0 1
2 19950001 0 1 0 1 0 1
2 20025001 0 1 0 1 0 1
2 20100001 0 1 0 1 0 1
2 20175001 0 1 0 1 0 1
2 20250001 0 1 0 1 0 1
2 20325001 0 1 0 1 0 1
2 20400001 0 1 0 1 0 1
2 20475001 0 1 0 1 0 1
2 20550001 0 1 0 1 0 1
2 20625001 0 1 0 1 0 1
2 20700001 0 1 0 1 0 1
2 20775001 0 1 0 1 1 0.0404959504049595
2 20850001 0 1 0 1 0 1
2 20925001 0 1 0 1 0 1
2 21000001 0 1 1 0.206379362063794 1 0.214478552144786
2 21075001 0 1 0 1 0 1
2 21150001 0 1 0 1 0 1
2 21225001 0 1 0 1 0 1
2 21300001 0 1 1 0.251274872512749 0 1
2 21375001 0 1 0 1 0 1
2 21450001 0 1 0 1 1 0.204479552044796
2 21525001 0 1 0 1 0 1
2 21600001 0 1 0 1 0 1
2 21675001 0 1 0 1 1 0.134486551344866
2 21750001 0 1 0 1 0 1
2 21825001 0 1 0 1 0 1
2 21975001 0 1 0 1 0 1
2 22050001 0 1 0 1 0 1
2 22125001 0 1 0 1 0 1
2 22275001 0 1 0 1 0 1
2 22350001 0 1 0 1 0 1
2 22425001 0 1 0 1 0 1
2 22500001 0 1 0 1 0 1
2 22575001 0 1 0 1 0 1
2 22650001 0 1 0 1 0 1
2 22725001 0 1 0 1 0 1
2 22800001 0 1 0 1 0 1
2 22875001 0 1 0 1 0 1
2 22950001 0 1 0 1 0 1
2 23025001 0 1 0 1 0 1
2 23175001 0 1 0 1 0 1
2 23250001 0 1 0 1 0 1
2 23325001 0 1 0 1 0 1
2 23400001 0 1 0 1 0 1
2 23475001 0 1 0 1 0 1
2 23550001 0 1 0 1 0 1
2 23625001 0 1 0 1 0 1
3 1 0 1 0 1 0 1
3 75001 1 0.118588141185881 0 1 0 1
3 150001 0 1 0 1 0 1
3 225001 0 1 0 1 0 1
3 300001 0 1 0 1 0 1
3 375001 0 1 0 1 0 1
3 450001 0 1 0 1 0 1
3 525001 0 1 0 1 0 1
3 600001 0 1 0 1 0 1
3 675001 0 1 0 1 0 1
3 750001 0 1 0 1 0 1
3 825001 0 1 1 0.185581441855814 0 1
3 900001 0 1 0 1 0 1
3 975001 0 1 0 1 0 1
3 1050001 0 1 0 1 0 1
3 1125001 0 1 0 1 0 1
3 1350001 0 1 0 1 0 1
3 1425001 0 1 0 1 0 1
3 1500001 0 1 0 1 0 1
3 1650001 0 1 0 1 0 1
3 1725001 0 1 0 1 0 1
3 1800001 0 1 0 1 0 1
3 1875001 0 1 0 1 0 1
3 1950001 0 1 0 1 0 1
3 2025001 0 1 0 1 0 1
3 2100001 0 1 0 1 0 1
3 2175001 0 1 0 1 0 1
3 2250001 0 1 0 1 0 1
3 2325001 0 1 0 1 0 1
3 2400001 0 1 0 1 0 1
3 2475001 0 1 2 0.0121987801219878 1 0.160783921607839
3 2550001 0 1 0 1 0 1
3 2625001 0 1 0 1 0 1
3 2700001 0 1 0 1 0 1
3 2775001 0 1 0 1 0 1
3 2850001 0 1 0 1 0 1
3 2925001 0 1 0 1 0 1
3 3000001 0 1 0 1 0 1
3 3150001 0 1 0 1 0 1
3 3525001 1 0.0377962203779622 0 1 0 1
3 3750001 2 0.0060993900609939 0 1 0 1
3 3825001 0 1 0 1 0 1
3 3900001 0 1 0 1 0 1
3 3975001 0 1 0 1 0 1
3 4125001 0 1 0 1 0 1
3 4350001 0 1 0 1 0 1
3 4425001 0 1 0 1 0 1
3 4500001 1 0.13018698130187 1 0.124487551244876 0 1
3 4575001 0 1 0 1 0 1
3 4650001 0 1 0 1 0 1
3 4725001 0 1 0 1 0 1
3 4800001 0 1 0 1 0 1
3 4875001 0 1 0 1 0 1
3 4950001 0 1 0 1 0 1
3 5025001 0 1 0 1 0 1
3 5100001 0 1 0 1 0 1
3 5175001 0 1 0 1 0 1
3 5250001 0 1 0 1 0 1
3 5325001 0 1 0 1 0 1
3 5400001 0 1 0 1 1 0.0277972202779722
3 5550001 0 1 0 1 0 1
3 5775001 0 1 0 1 0 1
3 5850001 0 1 0 1 0 1
3 5925001 0 1 0 1 0 1
3 6000001 0 1 0 1 0 1
3 6075001 0 1 0 1 0 1
3 6225001 0 1 0 1 0 1
3 6300001 0 1 0 1 0 1
3 6375001 0 1 0 1 0 1
3 6450001 1 0.0661933806619338 0 1 0 1
3 6525001 0 1 0 1 0 1
3 6675001 0 1 0 1 0 1
3 6750001 0 1 0 1 0 1
3 6825001 0 1 0 1 0 1
3 6900001 0 1 0 1 0 1
3 6975001 1 0.13968603139686 1 0.141885811418858 0 1
3 7050001 0 1 0 1 0 1
3 7200001 0 1 0 1 0 1
3 7275001 0 1 0 1 0 1
3 7350001 0 1 0 1 0 1
3 7500001 0 1 0 1 0 1
3 7575001 0 1 1 0.0381961803819618 0 1
3 7650001 0 1 0 1 0 1
3 7725001 0 1 0 1 0 1
3 7800001 0 1 0 1 0 1
3 7875001 0 1 0 1 0 1
3 7950001 0 1 0 1 0 1
3 8025001 0 1 0 1 0 1
3 8100001 0 1 0 1 0 1
3 8175001 1 0.0554944505549445 0 1 0 1
3 8250001 0 1 0 1 0 1
3 8325001 0 1 0 1 2 0.0014998500149985
3 8400001 0 1 0 1 0 1
3 8475001 0 1 0 1 0 1
3 8550001 0 1 0 1 0 1
3 8625001 0 1 0 1 0 1
3 8700001 0 1 0 1 0 1
3 8775001 0 1 0 1 0 1
3 8925001 0 1 0 1 0 1
3 9000001 0 1 0 1 0 1
3 9075001 0 1 0 1 0 1
3 9150001 1 0.0744925507449255 0 1 0 1
3 9225001 0 1 0 1 0 1
3 9300001 0 1 0 1 0 1
3 9375001 0 1 0 1 0 1
3 9450001 0 1 0 1 0 1
3 9525001 0 1 0 1 0 1
3 9600001 0 1 0 1 0 1
3 9675001 0 1 0 1 0 1
3 9750001 0 1 0 1 0 1
3 9825001 0 1 0 1 0 1
3 9900001 0 1 0 1 0 1
3 9975001 1 0.0830916908309169 1 0.0837916208379162 0 1
3 10050001 0 1 0 1 0 1
3 10125001 0 1 0 1 0 1
3 10275001 0 1 0 1 0 1
3 10350001 0 1 0 1 0 1
3 10425001 0 1 0 1 0 1
3 10500001 0 1 0 1 0 1
3 10575001 0 1 0 1 0 1
3 10650001 0 1 0 1 0 1
3 10725001 0 1 0 1 3 0.0005999400059994
3 10800001 0 1 2 0.0087991200879912 0 1
3 10875001 0 1 0 1 0 1
3 11025001 0 1 0 1 0 1
3 11100001 0 1 0 1 0 1
3 11175001 0 1 0 1 0 1
3 11250001 0 1 0 1 0 1
