CHROM	BIN_START	N_SNPS	TajimaD
chrI	8475000	18	-1.21445
chrI	8550000	38	-1.88825
chrI	8625000	27	-1.17382
chrI	8700000	15	-0.991777
chrI	8775000	37	-1.60269
chrI	8850000	30	-1.70952
chrI	8925000	30	-2.0947
chrI	9000000	8	-1.384
chrI	9075000	32	-2.17058
chrI	9150000	6	-1.88982
chrI	9225000	8	-1.3024
chrI	9300000	16	-0.384613
chrI	9375000	30	-0.89165
chrI	9450000	10	-2.03845
chrI	9525000	28	-1.65087
chrI	9600000	17	-1.26317
chrI	9675000	23	-1.25395
chrI	9750000	17	-1.97191
chrI	9825000	17	-1.99197
chrI	9900000	15	-1.51203
chrI	9975000	38	-0.942103
chrI	10050000	15	-0.648931
chrI	10125000	19	-2.18755
chrI	10200000	18	-1.69719
chrI	10275000	20	-2.17843
chrI	10350000	25	-2.5097
chrI	10425000	6	-1.68306
chrI	10500000	14	-0.853314
chrI	10575000	19	-1.89922
chrI	10650000	38	-1.37466
chrI	10725000	13	-1.28159
chrI	10800000	16	-1.90635
chrI	10875000	16	-1.82
chrI	10950000	25	-1.47235
chrI	11025000	16	-2.0478
chrI	11100000	7	-1.91588
chrI	11175000	17	-2.04294
chrI	11250000	12	-1.71987
chrI	11325000	5	-1.19656
chrI	11400000	25	-2.10826
chrI	11475000	24	-1.05368
chrI	11550000	31	-1.73879
chrI	11625000	41	-1.71122
chrI	11700000	41	-2.0886
chrI	11775000	5	-1.4699
chrI	11850000	27	-0.502258
chrI	11925000	20	-1.32775
chrI	12000000	23	-1.89124
chrI	12075000	38	-1.85072
chrI	12150000	19	-1.46344
chrI	12225000	14	-0.914546
chrI	12300000	1	-0.562064
chrI	12375000	31	-1.11124
chrI	12450000	28	-0.908793
chrI	12525000	74	-1.77294
chrI	12600000	22	-2.02065
chrI	12675000	53	-1.09206
chrI	12750000	75	-1.31099
chrI	12825000	46	-0.832281
chrI	12900000	14	0.315027
chrI	12975000	34	-1.5181
chrI	13050000	17	-1.30058
chrI	13125000	9	-1.51719
chrI	13200000	19	-0.082541
chrI	13275000	27	-0.651918
chrI	13350000	14	-2.19172
chrI	13425000	11	-1.79369
chrI	13500000	12	-1.33329
chrI	13575000	28	-1.396
chrI	13650000	14	-1.78573
chrI	13725000	9	-1.31954
chrI	13800000	40	-1.91282
chrI	13875000	23	-1.69214
chrI	13950000	51	-1.16305
chrI	14025000	41	-0.978419
chrI	14100000	38	-1.34648
chrI	14175000	20	-1.77331
chrI	14250000	23	-2.03606
chrI	14325000	56	-1.53259
chrI	14400000	28	-1.91291
chrI	14475000	9	-1.71237
chrI	14550000	30	-1.09009
chrI	14625000	34	-1.88007
chrI	14700000	26	-0.728057
chrI	14775000	25	-0.74323
chrI	14850000	19	-1.99796
chrI	14925000	20	0.863161
chrI	15000000	22	-1.83883
chrI	15075000	16	-1.38627
chrI	15150000	23	-0.0731889
chrI	15225000	38	-1.46399
chrI	15300000	26	-1.03548
chrI	15375000	23	-1.80954
chrI	15450000	29	-0.956156
chrI	15525000	2	-0.250961
chrI	15600000	21	-1.18292
chrI	15675000	36	-1.31204
chrI	15750000	9	-1.04893
chrI	15825000	29	-0.357618
chrI	15900000	43	-1.49391
chrI	15975000	49	-1.59152
chrI	16050000	20	0.361721
chrI	16125000	52	-1.41225
chrI	16200000	35	-1.28598
chrI	16275000	17	-1.29556
chrI	16350000	6	-1.84451
chrI	16425000	25	-1.28244
chrI	16500000	50	-0.672009
chrI	16575000	22	-1.51955
chrI	16650000	16	-2.21264
chrI	16725000	37	-1.22337
chrI	16800000	61	-1.20542
chrI	16875000	58	-0.28165
chrI	16950000	12	-0.420912
chrI	17025000	23	-0.843495
chrI	17100000	47	-1.51345
chrI	17175000	18	-1.51069
chrI	17250000	44	-1.80051
chrI	17325000	33	-0.722172
chrI	17400000	47	-1.21341
chrI	17475000	13	0.462385
chrI	17550000	52	-1.2481
chrI	17625000	39	-0.0185414
chrI	17700000	32	-0.0645257
chrI	17775000	27	0.346598
chrI	17850000	34	-0.83964
chrI	17925000	10	-0.569957
chrI	18000000	8	-1.08091
chrI	18075000	3	0.710548
chrI	18150000	34	-0.800808
chrI	18225000	15	-1.6118
chrI	18300000	39	-0.67718
chrI	18375000	37	-0.95733
chrI	18450000	43	-1.31893
chrI	18525000	24	-0.317384
chrI	18600000	17	-0.413123
chrI	18675000	19	-1.26275
chrI	18750000	38	-2.14647
chrI	18825000	29	-0.810392
chrI	18900000	39	-0.578977
chrI	18975000	27	0.0829181
chrI	19050000	29	-1.39349
chrI	19125000	3	-1.23174
chrI	19200000	7	-1.27864
chrI	19275000	22	-0.904629
chrI	19350000	17	-0.193531
chrI	19425000	23	-1.21127
chrI	19500000	16	-0.738307
chrI	19575000	9	-1.14197
chrI	19650000	13	-1.0672
chrI	19725000	19	-1.03798
chrI	19800000	21	-1.62508
chrI	19875000	59	-1.47335
chrI	19950000	17	-0.994136
chrI	20025000	24	-1.04038
chrI	20100000	13	-1.56542
chrI	20175000	40	-0.885494
chrI	20250000	10	-1.86238
chrI	20325000	16	-2.08201
chrI	20400000	31	-1.43895
chrI	20475000	10	-2.14282
chrI	20550000	10	-1.14473
chrI	20625000	41	-1.10882
chrI	20700000	11	-1.458
chrI	20775000	6	-1.76335
chrI	20850000	18	-1.10056
chrI	20925000	36	-1.35933
chrI	21000000	34	-0.678209
chrI	21075000	21	0.179724
chrI	21150000	5	-0.163202
chrI	21225000	24	-1.69739
chrI	21300000	15	-1.01706
chrI	21375000	36	-0.342015
chrI	21450000	55	-1.09118
chrI	21525000	10	-1.94958
chrI	21600000	5	1.09584
chrI	21675000	43	-1.27852
chrI	21750000	15	-0.546037
chrI	21825000	42	-1.58338
chrI	21900000	19	-1.42083
chrI	21975000	5	-1.32481
chrI	22050000	32	-0.664702
chrI	22125000	10	0.970385
chrI	22200000	26	0.0133389
chrI	22275000	18	-1.3476
chrI	22350000	40	-1.14311
chrI	22425000	8	-1.70303
chrI	22500000	26	-1.47868
chrI	22575000	12	-1.02551
chrI	22650000	10	0.410195
chrI	22725000	43	-0.868441
chrI	22800000	24	-1.31027
chrI	22875000	20	-0.929509
chrI	22950000	26	-0.465005
chrI	23025000	33	-1.54318
chrI	23100000	37	-1.39625
chrI	23175000	40	-1.86081
chrI	23250000	27	0.172735
chrI	23325000	14	-1.67007
chrI	23400000	42	-0.40609
chrI	23475000	13	-2.23908
chrI	23550000	34	-1.41164
chrI	23625000	14	-1.31424
chrI	23700000	22	-0.93496
chrI	23775000	18	-0.606319
chrI	23850000	36	-1.35804
chrI	23925000	28	-1.42792
chrI	24000000	73	-0.566532
chrI	24075000	13	-1.16906
chrI	24150000	27	-1.55508
chrI	24225000	27	-1.36526
chrI	24300000	15	-1.8997
chrI	24375000	10	-2.14659
chrI	24450000	17	0.668472
chrI	24525000	22	-1.77995
chrI	24600000	13	-1.28768
chrI	24675000	8	-1.99752
chrI	24750000	36	-2.0381
chrI	24825000	44	-1.00268
chrI	24900000	31	-0.603489
chrI	24975000	24	-2.07166
chrI	25050000	35	-1.39658
chrI	25125000	28	-0.731229
chrI	25200000	24	-1.76192
chrI	25275000	17	-0.75274
chrI	25350000	12	-1.78732
chrI	25425000	14	-0.638969
chrI	25500000	35	-0.737277
chrI	25575000	80	-0.30378
chrI	25650000	78	0.910339
chrI	25725000	33	-1.0958
chrI	25800000	38	-0.659215
chrI	25875000	74	-0.120211
chrI	25950000	43	-0.0548928
chrI	26025000	57	-1.07443
chrI	26100000	15	-1.44133
chrI	26175000	18	-2.26981
chrI	26250000	21	-1.56264
chrI	26325000	26	-0.595847
chrI	26400000	26	-1.80908
chrI	26475000	26	-0.370355
chrI	26550000	48	-0.58504
chrI	26625000	40	-0.715114
chrI	26700000	45	-0.102952
chrI	26775000	36	-1.02589
chrI	26850000	31	-1.40062
chrI	26925000	50	-1.25503
chrI	27000000	14	-1.40299
chrI	27075000	23	-1.94479
chrI	27150000	8	-1.6276
chrI	27225000	54	-1.60111
chrI	27300000	18	-1.18435
chrI	27375000	28	-0.617706
chrI	27450000	9	-0.900585
chrI	27525000	19	-0.569243
chrI	27600000	17	-0.849883
chrI	27675000	12	-1.43652
chrI	27750000	25	-1.45848
chrI	27825000	75	-0.0535837
chrI	27900000	54	0.0607239
chrI	27975000	45	-0.347796
chrI	28050000	17	-1.4371
chrI	28125000	54	-2.08342
chrI	28200000	54	-0.864923
chrI	28275000	28	0.668001
chrI	28350000	67	-1.73329
chrI	28425000	70	-0.994073
chrI	28500000	62	-2.15811
chrI	28575000	38	-0.143756
chrI	28650000	57	-0.755559
chrI	28725000	20	-1.24059
chrI	28800000	51	-1.81743
chrI	28875000	12	-1.24179
chrI	28950000	100	-0.98707
chrI	29025000	69	-0.54836
chrI	29100000	35	-1.01174
chrI	29175000	60	-0.953218
chrI	29250000	13	-1.57673
chrI	29325000	17	-1.88419
chrI	29400000	46	-1.95652
chrI	29475000	12	-2.05281
chrI	29550000	21	-2.49012
chrI	29625000	5	-1.71824
chrII	0	16	-0.0116439
chrII	75000	28	-0.748549
chrII	150000	37	-1.57085
chrII	225000	18	-1.61738
chrII	300000	20	-2.03791
chrII	375000	104	-1.44865
chrII	450000	54	-0.507128
chrII	525000	14	-1.0904
chrII	600000	44	-1.25532
chrII	675000	15	0.850442
chrII	750000	24	-0.53716
chrII	825000	54	-1.62705
chrII	900000	9	-0.95092
chrII	975000	6	-1.38633
chrII	1050000	18	-1.0092
chrII	1125000	37	-0.536479
chrII	1200000	21	-1.5151
chrII	1275000	9	-1.412
chrII	1350000	6	-1.03915
chrII	1425000	18	-2.22762
chrII	1500000	17	-2.02712
chrII	1575000	5	-0.281425
chrII	1650000	9	-1.14476
chrII	1725000	5	-1.73851
chrII	1800000	21	-1.37095
chrII	1875000	48	-2.23538
chrII	1950000	18	-2.2003
chrII	2025000	1	-0.697517
chrII	2100000	7	-1.873
chrII	2175000	12	-1.73861
chrII	2250000	42	-1.31211
chrII	2325000	48	-0.261603
chrII	2400000	12	0.8047
chrII	2475000	45	-1.67522
chrII	2550000	12	-1.1541
chrII	2625000	13	-1.47245
chrII	2700000	29	-0.995731
chrII	2775000	51	-1.11299
chrII	2850000	48	0.227375
chrII	2925000	53	-1.25349
chrII	3000000	10	-0.952837
chrII	3075000	15	-0.111042
chrII	3150000	17	-0.243149
chrII	3225000	44	-1.81627
chrII	3300000	31	-1.19528
chrII	3375000	39	-0.85652
chrII	3450000	23	-1.35926
chrII	3525000	66	-1.43738
chrII	3600000	18	-0.648858
chrII	3675000	23	-0.302107
chrII	3750000	42	-0.339522
chrII	3825000	46	1.28337
chrII	3900000	29	0.599733
chrII	3975000	33	-0.807558
chrII	4050000	24	-0.595832
chrII	4125000	18	-0.195565
chrII	4200000	58	-1.01793
chrII	4275000	18	-1.11242
chrII	4350000	17	-1.84462
chrII	4425000	24	-1.15962
chrII	4500000	35	-0.751783
chrII	4575000	30	-1.56463
chrII	4650000	44	-1.08571
chrII	4725000	18	-1.58589
chrII	4800000	44	-0.39794
chrII	4875000	32	-0.643296
chrII	4950000	37	-1.24012
chrII	5025000	29	-1.07776
chrII	5100000	28	-1.00662
chrII	5175000	51	-0.655142
chrII	5250000	32	-1.4889
chrII	5325000	44	-0.740675
chrII	5400000	56	-0.800289
chrII	5475000	70	-0.990454
chrII	5550000	38	-1.87069
chrII	5625000	35	-1.09778
chrII	5700000	50	-0.924326
chrII	5775000	65	-1.25657
chrII	5850000	32	-1.13382
chrII	5925000	14	-0.957034
chrII	6000000	53	-0.521092
chrII	6075000	14	-0.892717
chrII	6150000	38	-1.00327
chrII	6225000	54	-1.45895
chrII	6300000	55	-2.20439
chrII	6375000	13	-1.99724
chrII	6450000	28	-0.0719012
chrII	6525000	36	-1.27555
chrII	6600000	23	-1.49619
chrII	6675000	13	-0.590606
chrII	6750000	23	-1.55854
chrII	6825000	27	-0.523482
chrII	6900000	33	-1.88566
chrII	6975000	28	-1.51176
chrII	7050000	21	-2.13158
chrII	7125000	18	-1.18437
chrII	7200000	21	-1.65176
chrII	7275000	22	-1.67484
chrII	7350000	4	-0.923672
chrII	7425000	21	-1.79905
chrII	7500000	23	-1.67002
chrII	7575000	25	-1.79837
chrII	7650000	19	-0.572318
chrII	7725000	2	-0.195214
chrII	7800000	24	-1.97736
chrII	7875000	8	-0.530127
chrII	7950000	2	-1.28649
chrII	8025000	35	-1.19051
chrII	8100000	25	-1.66479
chrII	8175000	59	-0.999153
chrII	8250000	38	-1.42583
chrII	8325000	19	-1.69179
chrII	8400000	22	-1.93573
chrII	8475000	8	-1.03418
chrII	8550000	25	-1.01957
chrII	8625000	33	-1.3857
chrII	8700000	16	-1.68658
chrII	8775000	43	-1.39293
chrII	8850000	30	-1.24206
chrII	8925000	12	-0.0477201
chrII	9000000	26	-1.58663
chrII	9075000	24	-1.95764
chrII	9150000	30	-1.95686
chrII	9225000	20	-1.84063
chrII	9300000	28	-1.20509
chrII	9375000	26	-1.70399
chrII	9450000	49	-2.09283
chrII	9525000	22	-2.30168
chrII	9600000	26	0.056231
chrII	9675000	35	-1.85894
chrII	9750000	10	-1.58253
chrII	9825000	46	-1.55937
chrII	9900000	16	-2.05917
chrII	9975000	17	-1.76763
chrII	10050000	11	-1.42308
chrII	10125000	21	-1.91656
chrII	10200000	23	-1.35694
chrII	10275000	16	-1.05934
chrII	10350000	39	-1.29808
chrII	10425000	23	-2.09378
chrII	10500000	26	-1.15043
chrII	10575000	18	-2.18551
chrII	10650000	23	-1.65856
chrII	10725000	17	-1.93133
chrII	10800000	16	-1.65394
chrII	10875000	25	-1.56222
chrII	10950000	31	-0.45541
chrII	11025000	21	-0.936328
chrII	11100000	10	-1.79894
chrII	11175000	16	-0.884413
chrII	11250000	18	-1.53889
chrII	11325000	17	-0.87001
chrII	11400000	23	-1.69816
chrII	11475000	52	-1.24622
chrII	11550000	27	-2.27577
chrII	11625000	44	-1.718
chrII	11700000	15	-1.71651
chrII	11775000	53	-1.5431
chrII	11850000	29	-2.12241
chrII	11925000	22	-2.02782
chrII	12000000	37	-2.04886
chrII	12075000	56	-1.50646
chrII	12150000	30	-1.91332
chrII	12225000	21	-1.91474
chrII	12300000	8	-1.47635
chrII	12375000	26	-1.54117
chrII	12450000	10	-0.69026
chrII	12525000	13	-2.29658
chrII	12600000	20	-1.46026
chrII	12675000	35	-2.3162
chrII	12750000	9	-1.54721
chrII	12825000	23	-1.25029
chrII	12900000	33	-1.8782
chrII	12975000	12	-0.133308
chrII	13050000	25	-1.52995
chrII	13125000	13	-1.27819
chrII	13200000	11	-0.531843
chrII	13275000	18	-2.32063
chrII	13350000	24	-1.92935
chrII	13425000	40	-1.00538
chrII	13500000	6	-1.76866
chrII	13575000	1	0.0305496
chrII	13650000	8	-1.83706
chrII	13725000	11	-1.08624
chrII	13800000	9	-1.46487
chrII	13875000	21	-1.40432
chrII	13950000	8	-1.83978
chrII	14025000	17	-1.01538
chrII	14100000	48	-1.1046
chrII	14175000	41	-0.95705
chrII	14250000	22	-0.449015
chrII	14325000	21	-1.88926
chrII	14400000	15	-1.82753
chrII	14475000	4	-1.31186
chrII	14550000	18	-1.29133
chrII	14625000	11	-0.00980359
chrII	14700000	10	-0.508352
chrII	14775000	4	0.765954
chrII	14850000	15	-0.48501
chrII	14925000	13	-0.807721
chrII	15000000	23	-1.39909
chrII	15075000	29	-1.40772
chrII	15150000	6	-0.850814
chrII	15225000	6	-1.08909
chrII	15300000	21	-0.0110439
chrII	15375000	9	0.00682673
chrII	15450000	33	-1.60046
chrII	15525000	18	-1.78079
chrII	15600000	24	-1.00947
chrII	15675000	54	-1.21813
chrII	15750000	21	-1.2409
chrII	15825000	81	-1.11238
chrII	15900000	27	-1.47727
chrII	15975000	22	-1.0264
chrII	16050000	26	-1.38748
chrII	16125000	22	-1.19582
chrII	16200000	37	-0.083774
chrII	16275000	20	-0.212847
chrII	16350000	17	-1.60102
chrII	16425000	25	-1.58484
chrII	16500000	8	-0.829161
chrII	16575000	26	-1.36651
chrII	16650000	62	-1.49924
chrII	16725000	5	-1.33502
chrII	16800000	22	0.955748
chrII	16875000	14	-1.94784
chrII	16950000	34	-0.95817
chrII	17025000	29	-1.70196
chrII	17100000	17	-1.47127
chrII	17175000	21	-0.446248
chrII	17250000	30	-1.23121
chrII	17325000	20	-1.7828
chrII	17400000	39	-1.14922
chrII	17475000	13	-1.23187
chrII	17550000	13	-1.71809
chrII	17625000	25	-1.80714
chrII	17700000	16	-0.66764
chrII	17775000	34	-1.68762
chrII	17850000	77	-0.557553
chrII	17925000	0	nan
chrII	18000000	41	-1.20555
chrII	18075000	31	-0.795386
chrII	18150000	53	-1.6174
chrII	18225000	14	-0.667109
chrII	18300000	24	-1.08091
chrII	18375000	45	-0.732343
chrII	18450000	72	-1.09957
chrII	18525000	26	-0.574414
chrII	18600000	55	-1.10074
chrII	18675000	29	-1.13228
chrII	18750000	19	-0.996253
chrII	18825000	29	-1.83571
chrII	18900000	13	-1.57023
chrII	18975000	38	-0.886593
chrII	19050000	53	-0.407548
chrII	19125000	40	-1.5366
chrII	19200000	52	-0.396787
chrII	19275000	16	-1.95445
chrII	19350000	52	-1.79259
chrII	19425000	78	-0.834687
chrII	19500000	64	-0.391232
chrII	19575000	46	-0.895955
chrII	19650000	30	-1.42606
chrII	19725000	57	0.225669
chrII	19800000	27	-1.7617
chrII	19875000	31	-1.7758
chrII	19950000	22	-1.47787
chrII	20025000	29	-0.417207
chrII	20100000	38	-1.33621
chrII	20175000	66	-0.711857
chrII	20250000	73	-0.411307
chrII	20325000	26	-0.41618
chrII	20400000	92	-0.073091
chrII	20475000	66	-1.10784
chrII	20550000	45	-1.54086
chrII	20625000	53	-1.16572
chrII	20700000	59	-1.14154
chrII	20775000	13	-0.847861
chrII	20850000	22	-0.495736
chrII	20925000	34	-1.20882
chrII	21000000	67	-1.14775
chrII	21075000	36	-1.48774
chrII	21150000	21	-0.910348
chrII	21225000	60	-0.424251
chrII	21300000	58	0.228671
chrII	21375000	44	0.0879325
chrII	21450000	50	-0.0586832
chrII	21525000	52	0.160239
chrII	21600000	23	0.757863
chrII	21675000	46	-1.44381
chrII	21750000	24	-0.150004
chrII	21825000	84	-0.231385
chrII	21900000	10	-0.895397
chrII	21975000	18	0.943822
chrII	22050000	22	0.330684
chrII	22125000	38	-0.195603
chrII	22200000	23	-1.82315
chrII	22275000	67	-0.873473
chrII	22350000	39	-1.31361
chrII	22425000	33	-1.24937
chrII	22500000	73	-1.25857
chrII	22575000	52	-1.4639
chrII	22650000	55	-0.917204
chrII	22725000	28	-0.716578
chrII	22800000	26	-0.348852
chrII	22875000	22	-0.791014
chrII	22950000	95	-1.54952
chrII	23025000	45	-0.513367
chrII	23100000	7	-1.21937
chrII	23175000	53	-1.19596
chrII	23250000	12	-0.341156
chrII	23325000	21	-2.13524
chrII	23400000	50	-1.99205
chrII	23475000	21	-1.73869
chrII	23550000	26	-1.34272
chrII	23625000	37	0.441702
chrII	23700000	4	0.0727571
chrIII	0	26	-1.66804
chrIII	75000	22	0.0868896
chrIII	150000	21	-1.23288
chrIII	225000	35	-1.94311
chrIII	300000	18	-1.09307
chrIII	375000	16	-0.437908
chrIII	450000	47	-1.4563
chrIII	525000	58	-0.497634
chrIII	600000	39	-1.66235
chrIII	675000	31	-1.87357
chrIII	750000	28	-1.38388
chrIII	825000	76	-1.16212
chrIII	900000	61	-1.57058
chrIII	975000	55	-0.358195
chrIII	1050000	42	-0.812503
chrIII	1125000	47	-0.627135
chrIII	1200000	18	-2.15192
chrIII	1275000	9	-1.28073
chrIII	1350000	46	-1.33799
chrIII	1425000	78	-0.140339
chrIII	1500000	69	-0.540675
chrIII	1575000	13	-1.44224
chrIII	1650000	38	-0.49761
chrIII	1725000	23	1.328
chrIII	1800000	52	-0.423545
chrIII	1875000	113	-0.710654
chrIII	1950000	34	-0.57062
chrIII	2025000	29	-0.989364
chrIII	2100000	48	-1.23628
chrIII	2175000	47	-0.727703
chrIII	2250000	40	-1.12887
chrIII	2325000	24	-0.462006
chrIII	2400000	26	-1.52744
chrIII	2475000	51	-0.66809
chrIII	2550000	25	-1.20678
chrIII	2625000	20	-0.923174
chrIII	2700000	40	-1.05887
chrIII	2775000	38	-1.70924
chrIII	2850000	13	-1.28896
chrIII	2925000	36	-1.76778
chrIII	3000000	14	-0.574883
chrIII	3075000	19	-1.76616
chrIII	3150000	37	-0.780563
chrIII	3225000	6	-1.78556
chrIII	3300000	17	-1.89011
chrIII	3375000	15	-2.24741
chrIII	3450000	9	-1.90264
chrIII	3525000	23	-2.25763
chrIII	3600000	15	-2.15065
chrIII	3675000	9	-0.952201
chrIII	3750000	16	1.23449
chrIII	3825000	24	-1.87974
chrIII	3900000	16	-0.964439
chrIII	3975000	20	-1.8781
chrIII	4050000	6	-1.79692
chrIII	4125000	16	-1.06914
chrIII	4200000	16	-1.71857
chrIII	4275000	5	-0.951699
chrIII	4350000	20	-1.00604
chrIII	4425000	53	-1.47827
chrIII	4500000	29	0.83844
chrIII	4575000	24	-1.67697
chrIII	4650000	12	1.56006
chrIII	4725000	25	-2.17151
chrIII	4800000	17	-0.566283
chrIII	4875000	10	-0.203323
chrIII	4950000	19	-0.780754
chrIII	5025000	15	-0.304379
chrIII	5100000	31	-0.91029
chrIII	5175000	42	-1.07193
chrIII	5250000	16	-1.13728
chrIII	5325000	49	-1.5315
chrIII	5400000	14	-1.3811
chrIII	5475000	9	-1.64908
chrIII	5550000	31	-0.801865
chrIII	5625000	7	-1.77121
chrIII	5700000	9	-2.07397
chrIII	5775000	24	-1.98855
chrIII	5850000	32	-0.732047
chrIII	5925000	22	-0.925839
chrIII	6000000	50	-0.362452
chrIII	6075000	29	-1.18146
chrIII	6150000	4	0.0773487
chrIII	6225000	31	-1.64535
chrIII	6300000	16	-0.618178
chrIII	6375000	21	-1.46836
chrIII	6450000	44	-1.75518
chrIII	6525000	11	-1.02486
chrIII	6600000	22	-2.33683
chrIII	6675000	13	-0.543971
chrIII	6750000	16	-1.30767
chrIII	6825000	45	-1.22401
chrIII	6900000	26	-0.232379
chrIII	6975000	51	-0.378031
chrIII	7050000	60	-0.941415
chrIII	7125000	13	-2.14614
chrIII	7200000	31	-1.30883
chrIII	7275000	60	-0.632243
chrIII	7350000	16	-1.61714
chrIII	7425000	16	-2.19988
chrIII	7500000	49	-0.0999773
chrIII	7575000	14	-0.327243
chrIII	7650000	20	-1.26134
chrIII	7725000	38	-1.29875
chrIII	7800000	22	-1.17828
chrIII	7875000	46	-1.87311
chrIII	7950000	36	-0.486153
chrIII	8025000	60	-0.584558
chrIII	8100000	31	-1.51805
chrIII	8175000	39	-1.5352
chrIII	8250000	45	-1.40678
chrIII	8325000	17	-0.959067
chrIII	8400000	39	-2.00821
chrIII	8475000	25	-1.03607
chrIII	8550000	24	-1.73371
chrIII	8625000	6	0.22358
chrIII	8700000	28	-1.14994
chrIII	8775000	87	-1.13693
chrIII	8850000	18	-1.52532
chrIII	8925000	22	-0.521639
chrIII	9000000	30	-2.04244
chrIII	9075000	31	-1.54681
chrIII	9150000	29	-1.006
chrIII	9225000	33	-1.91689
chrIII	9300000	38	-1.20262
chrIII	9375000	21	-1.79502
chrIII	9450000	33	-0.944116
chrIII	9525000	41	-0.0183018
chrIII	9600000	50	-0.441507
chrIII	9675000	49	-1.20886
chrIII	9750000	28	-0.910973
chrIII	9825000	38	-1.17764
chrIII	9900000	24	-1.21958
chrIII	9975000	32	-1.1482
chrIII	10050000	23	-1.82068
chrIII	10125000	20	-1.95728
chrIII	10200000	7	-1.30666
chrIII	10275000	20	-0.526971
chrIII	10350000	28	-0.489571
chrIII	10425000	34	-1.35485
chrIII	10500000	19	-1.23879
chrIII	10575000	23	-1.38604
chrIII	10650000	30	-1.18727
chrIII	10725000	39	-0.383211
chrIII	10800000	45	-1.15986
chrIII	10875000	28	-0.434238
chrIII	10950000	11	-1.61436
chrIII	11025000	27	-0.662875
chrIII	11100000	39	-0.918098
chrIII	11175000	19	-1.02689
chrIII	11250000	49	-1.78659
chrIII	11325000	20	-1.19179
chrIII	11400000	22	-1.41986
chrIII	11475000	23	-1.35752
chrIII	11550000	31	-1.84889
