CHROM	BIN_START	BIN_END	N_VARIANTS	PI
chrI	6000001	6075000	39	6.10493e-05
chrI	6075001	6150000	21	2.69699e-05
chrI	6150001	6225000	71	6.6975e-05
chrI	6225001	6300000	27	3.08894e-05
chrI	6300001	6375000	35	1.45158e-05
chrI	6375001	6450000	43	4.91383e-05
chrI	6450001	6525000	36	4.08574e-05
chrI	6525001	6600000	47	5.47278e-05
chrI	6600001	6675000	30	1.67103e-05
chrI	6675001	6750000	33	4.00611e-05
chrI	6750001	6825000	24	3.27058e-05
chrI	6825001	6900000	29	1.7742e-05
chrI	6900001	6975000	47	6.16962e-05
chrI	6975001	7050000	22	2.62034e-05
chrI	7050001	7125000	15	1.04436e-05
chrI	7125001	7200000	22	2.17448e-05
chrI	7200001	7275000	15	1.34235e-05
chrI	7275001	7350000	51	5.26862e-05
chrI	7350001	7425000	26	3.5952e-05
chrI	7425001	7500000	41	6.77444e-05
chrI	7500001	7575000	34	2.46581e-05
chrI	7575001	7650000	23	2.02553e-05
chrI	7650001	7725000	29	4.43403e-05
chrI	7725001	7800000	26	2.22847e-05
chrI	7800001	7875000	22	2.07067e-05
chrI	7875001	7950000	14	2.67896e-05
chrI	7950001	8025000	80	0.000183211
chrI	8025001	8100000	45	2.68829e-05
chrI	8100001	8175000	7	1.90468e-06
chrI	8175001	8250000	13	6.33274e-06
chrI	8250001	8325000	35	3.75847e-05
chrI	8325001	8400000	10	1.41404e-05
chrI	8400001	8475000	39	5.00711e-05
chrI	8475001	8550000	18	2.08107e-05
chrI	8550001	8625000	38	2.60493e-05
chrI	8625001	8700000	27	2.66454e-05
chrI	8700001	8775000	15	2.03246e-05
chrI	8775001	8850000	37	3.356e-05
chrI	8850001	8925000	30	2.55428e-05
chrI	8925001	9000000	30	1.6961e-05
chrI	9000001	9075000	8	6.1619e-06
chrI	9075001	9150000	32	1.47809e-05
chrI	9150001	9225000	6	9.19521e-07
chrI	9225001	9300000	8	6.77094e-06
chrI	9300001	9375000	16	2.75626e-05
chrI	9375001	9450000	30	4.57793e-05
chrI	9450001	9525000	10	2.47626e-06
chrI	9525001	9600000	28	2.35759e-05
chrI	9600001	9675000	17	1.97625e-05
chrI	9675001	9750000	23	2.50827e-05
chrI	9750001	9825000	17	9.42283e-06
chrI	9825001	9900000	17	7.55742e-06
chrI	9900001	9975000	15	1.1068e-05
chrI	9975001	10050000	38	5.55295e-05
chrI	10050001	10125000	15	1.861e-05
chrI	10125001	10200000	19	7.49568e-06
chrI	10200001	10275000	18	1.25583e-05
chrI	10275001	10350000	20	8.19437e-06
chrI	10350001	10425000	25	5.18897e-06
chrI	10425001	10500000	6	2.14738e-06
chrI	10500001	10575000	14	1.91892e-05
chrI	10575001	10650000	19	1.11234e-05
chrI	10650001	10725000	38	3.7134e-05
chrI	10725001	10800000	13	1.42604e-05
chrI	10800001	10875000	16	8.63473e-06
chrI	10875001	10950000	16	7.80904e-06
chrI	10950001	11025000	25	2.43817e-05
chrI	11025001	11100000	16	7.08081e-06
chrI	11100001	11175000	7	1.16359e-06
chrI	11175001	11250000	17	7.93058e-06
chrI	11250001	11325000	12	7.95438e-06
chrI	11325001	11400000	5	4.22431e-06
chrI	11400001	11475000	25	1.21779e-05
chrI	11475001	11550000	24	2.86864e-05
chrI	11550001	11625000	31	2.49321e-05
chrI	11625001	11700000	41	3.36061e-05
chrI	11700001	11775000	41	2.49193e-05
chrI	11775001	11850000	5	2.6191e-06
chrI	11850001	11925000	27	4.72863e-05
chrI	11925001	12000000	20	2.14144e-05
chrI	12000001	12075000	23	1.53216e-05
chrI	12075001	12150000	38	3.0922e-05
chrI	12150001	12225000	19	1.70097e-05
chrI	12225001	12300000	14	1.68905e-05
chrI	12300001	12375000	1	8.18338e-07
chrI	12375001	12450000	31	3.62356e-05
chrI	12450001	12525000	28	4.09144e-05
chrI	12525001	12600000	74	6.19902e-05
chrI	12600001	12675000	22	1.21755e-05
chrI	12675001	12750000	53	6.96831e-05
chrI	12750001	12825000	75	8.65722e-05
chrI	12825001	12900000	46	6.23793e-05
chrI	12900001	12975000	14	3.29062e-05
chrI	12975001	13050000	34	3.55718e-05
chrI	13050001	13125000	17	1.53873e-05
chrI	13125001	13200000	9	6.43397e-06
chrI	13200001	13275000	19	3.72518e-05
chrI	13275001	13350000	27	4.66912e-05
chrI	13350001	13425000	14	3.9078e-06
chrI	13425001	13500000	11	5.44815e-06
chrI	13500001	13575000	12	1.07821e-05
chrI	13575001	13650000	28	2.69503e-05
chrI	13650001	13725000	14	8.5636e-06
chrI	13725001	13800000	9	8.37899e-06
chrI	13800001	13875000	40	2.99743e-05
chrI	13875001	13950000	23	1.71176e-05
chrI	13950001	14025000	51	6.61042e-05
chrI	14025001	14100000	41	5.85242e-05
chrI	14100001	14175000	38	4.27083e-05
chrI	14175001	14250000	20	1.38553e-05
chrI	14250001	14325000	23	1.27176e-05
chrI	14325001	14400000	56	5.53979e-05
chrI	14400001	14475000	28	1.84088e-05
chrI	14475001	14550000	9	4.80889e-06
chrI	14550001	14625000	30	4.02478e-05
chrI	14625001	14700000	34	2.5217e-05
chrI	14700001	14775000	26	3.9221e-05
chrI	14775001	14850000	25	3.98437e-05
chrI	14850001	14925000	19	9.11882e-06
chrI	14925001	15000000	20	5.76185e-05
chrI	15000001	15075000	22	1.41128e-05
chrI	15075001	15150000	16	1.62056e-05
chrI	15150001	15225000	23	4.55096e-05
chrI	15225001	15300000	38	4.15969e-05
chrI	15300001	15375000	26	3.35848e-05
chrI	15375001	15450000	23	1.49342e-05
chrI	15450001	15525000	29	3.66914e-05
chrI	15525001	15600000	2	3.71362e-06
chrI	15600001	15675000	21	2.55241e-05
chrI	15675001	15750000	36	3.95433e-05
chrI	15750001	15825000	9	1.10328e-05
chrI	15825001	15900000	29	5.25294e-05
chrI	15900001	15975000	43	4.46868e-05
chrI	15975001	16050000	49	4.61868e-05
chrI	16050001	16125000	20	4.85439e-05
chrI	16125001	16200000	52	5.52456e-05
chrI	16200001	16275000	35	4.22566e-05
chrI	16275001	16350000	17	1.81584e-05
chrI	16350001	16425000	6	1.15197e-06
chrI	16425001	16500000	25	2.58213e-05
chrI	16500001	16575000	50	7.94823e-05
chrI	16575001	16650000	22	2.12669e-05
chrI	16650001	16725000	16	4.63048e-06
chrI	16725001	16800000	37	4.4041e-05
chrI	16800001	16875000	61	7.31021e-05
chrI	16875001	16950000	58	0.000108036
chrI	16950001	17025000	12	1.87995e-05
chrI	17025001	17100000	23	3.4787e-05
chrI	17100001	17175000	47	4.48323e-05
chrI	17175001	17250000	18	1.51105e-05
chrI	17250001	17325000	44	3.82381e-05
chrI	17325001	17400000	33	4.44769e-05
chrI	17400001	17475000	47	5.97343e-05
chrI	17475001	17550000	13	2.44662e-05
chrI	17550001	17625000	52	5.59597e-05
chrI	17625001	17700000	39	8.06959e-05
chrI	17700001	17775000	32	6.95826e-05
chrI	17775001	17850000	27	6.25673e-05
chrI	17850001	17925000	34	4.77103e-05
chrI	17925001	18000000	10	1.36146e-05
chrI	18000001	18075000	8	8.98326e-06
chrI	18075001	18150000	3	4.65716e-06
chrI	18150001	18225000	34	5.12233e-05
chrI	18225001	18300000	15	1.09216e-05
chrI	18300001	18375000	39	6.08382e-05
chrI	18375001	18450000	37	5.21201e-05
chrI	18450001	18525000	43	5.02367e-05
chrI	18525001	18600000	24	3.48163e-05
chrI	18600001	18675000	17	1.86861e-05
chrI	18675001	18750000	19	2.01906e-05
chrI	18750001	18825000	38	2.10917e-05
chrI	18825001	18900000	29	4.11645e-05
chrI	18900001	18975000	39	6.61841e-05
chrI	18975001	19050000	27	5.31734e-05
chrI	19050001	19125000	29	2.88428e-05
chrI	19125001	19200000	3	1.31605e-06
chrI	19200001	19275000	7	4.8062e-06
chrI	19275001	19350000	22	2.94534e-05
chrI	19350001	19425000	17	2.58755e-05
chrI	19425001	19500000	23	2.72799e-05
chrI	19500001	19575000	16	2.55845e-05
chrI	19575001	19650000	9	1.00669e-05
chrI	19650001	19725000	13	1.35351e-05
chrI	19725001	19800000	19	2.43551e-05
chrI	19800001	19875000	21	1.75299e-05
chrI	19875001	19950000	59	6.45529e-05
chrI	19950001	20025000	17	2.2866e-05
chrI	20025001	20100000	24	3.01697e-05
chrI	20100001	20175000	13	9.60339e-06
chrI	20175001	20250000	40	6.07263e-05
chrI	20250001	20325000	10	4.61126e-06
chrI	20325001	20400000	16	6.74571e-06
chrI	20400001	20475000	31	3.33063e-05
chrI	20475001	20550000	10	1.86228e-06
chrI	20550001	20625000	10	9.90911e-06
chrI	20625001	20700000	41	5.44377e-05
chrI	20700001	20775000	11	9.38942e-06
chrI	20775001	20850000	6	1.636e-06
chrI	20850001	20925000	18	2.09363e-05
chrI	20925001	21000000	36	3.65611e-05
chrI	21000001	21075000	34	5.57283e-05
chrI	21075001	21150000	21	4.62442e-05
chrI	21150001	21225000	5	7.91611e-06
chrI	21225001	21300000	24	1.75326e-05
chrI	21300001	21375000	15	1.36882e-05
chrI	21375001	21450000	36	6.96773e-05
chrI	21450001	21525000	55	6.99501e-05
chrI	21525001	21600000	10	3.5099e-06
chrI	21600001	21675000	5	9.88925e-06
chrI	21675001	21750000	43	5.22516e-05
chrI	21750001	21825000	15	1.72478e-05
chrI	21825001	21900000	42	4.31379e-05
chrI	21900001	21975000	19	1.66579e-05
chrI	21975001	22050000	5	3.52698e-06
chrI	22050001	22125000	32	5.2919e-05
chrI	22125001	22200000	10	3.20533e-05
chrI	22200001	22275000	26	5.92883e-05
chrI	22275001	22350000	18	1.88486e-05
chrI	22350001	22425000	40	4.13863e-05
chrI	22425001	22500000	8	2.95684e-06
chrI	22500001	22575000	26	2.62614e-05
chrI	22575001	22650000	12	1.45956e-05
chrI	22650001	22725000	10	1.91846e-05
chrI	22725001	22800000	43	4.98552e-05
chrI	22800001	22875000	24	2.75962e-05
chrI	22875001	22950000	20	2.85965e-05
chrI	22950001	23025000	26	4.38606e-05
chrI	23025001	23100000	33	3.12443e-05
chrI	23100001	23175000	37	3.83456e-05
chrI	23175001	23250000	40	2.98472e-05
chrI	23250001	23325000	27	6.13527e-05
chrI	23325001	23400000	14	1.00451e-05
chrI	23400001	23475000	42	8.04051e-05
chrI	23475001	23550000	13	2.75583e-06
chrI	23550001	23625000	34	3.06649e-05
chrI	23625001	23700000	14	1.4832e-05
chrI	23700001	23775000	22	3.18569e-05
chrI	23775001	23850000	18	2.71348e-05
chrI	23850001	23925000	36	4.02869e-05
chrI	23925001	24000000	28	2.45086e-05
chrI	24000001	24075000	73	0.000130394
chrI	24075001	24150000	13	1.4685e-05
chrI	24150001	24225000	27	2.59477e-05
chrI	24225001	24300000	27	2.58545e-05
chrI	24300001	24375000	15	7.46776e-06
chrI	24375001	24450000	10	1.44391e-06
chrI	24450001	24525000	17	4.67614e-05
chrI	24525001	24600000	22	1.676e-05
chrI	24600001	24675000	13	1.19909e-05
chrI	24675001	24750000	8	1.73033e-06
chrI	24750001	24825000	36	1.96458e-05
chrI	24825001	24900000	44	6.28017e-05
chrI	24900001	24975000	31	5.33772e-05
chrI	24975001	25050000	24	1.28995e-05
chrI	25050001	25125000	35	3.12705e-05
chrI	25125001	25200000	28	4.25826e-05
chrI	25200001	25275000	24	1.89624e-05
chrI	25275001	25350000	17	2.0872e-05
chrI	25350001	25425000	12	7.19276e-06
chrI	25425001	25500000	14	2.22983e-05
chrI	25500001	25575000	35	5.74316e-05
chrI	25575001	25650000	80	0.000126433
chrI	25650001	25725000	78	0.000204466
chrI	25725001	25800000	33	4.37497e-05
chrI	25800001	25875000	38	5.37017e-05
chrI	25875001	25950000	74	0.000149145
chrI	25950001	26025000	43	8.58801e-05
chrI	26025001	26100000	57	6.86698e-05
chrI	26100001	26175000	15	1.4076e-05
chrI	26175001	26250000	18	4.61074e-06
chrI	26250001	26325000	21	1.55092e-05
chrI	26325001	26400000	26	4.242e-05
chrI	26400001	26475000	26	1.57722e-05
chrI	26475001	26550000	26	4.037e-05
chrI	26550001	26625000	48	7.04872e-05
chrI	26625001	26700000	40	6.31288e-05
chrI	26700001	26775000	45	8.10026e-05
chrI	26775001	26850000	36	3.90654e-05
chrI	26850001	26925000	31	2.93369e-05
chrI	26925001	27000000	50	6.09868e-05
chrI	27000001	27075000	14	1.21305e-05
chrI	27075001	27150000	23	1.44944e-05
chrI	27150001	27225000	8	3.9557e-06
chrI	27225001	27300000	54	5.17494e-05
chrI	27300001	27375000	18	2.02047e-05
chrI	27375001	27450000	28	4.22396e-05
chrI	27450001	27525000	9	1.00662e-05
chrI	27525001	27600000	19	3.3276e-05
chrI	27600001	27675000	17	2.27002e-05
chrI	27675001	27750000	12	8.86714e-06
chrI	27750001	27825000	25	2.39541e-05
chrI	27825001	27900000	75	0.000158357
chrI	27900001	27975000	54	0.000123419
chrI	27975001	28050000	45	7.72514e-05
chrI	28050001	28125000	17	1.43522e-05
chrI	28125001	28200000	54	3.45038e-05
chrI	28200001	28275000	54	7.96877e-05
chrI	28275001	28350000	28	7.38751e-05
chrI	28350001	28425000	67	5.45985e-05
chrI	28425001	28500000	70	9.69754e-05
chrI	28500001	28575000	62	3.50665e-05
chrI	28575001	28650000	38	7.38005e-05
chrI	28650001	28725000	57	8.52645e-05
chrI	28725001	28800000	20	2.37177e-05
chrI	28800001	28875000	51	3.15173e-05
chrI	28875001	28950000	12	1.09695e-05
chrI	28950001	29025000	100	0.00013537
chrI	29025001	29100000	69	0.000108193
chrI	29100001	29175000	35	4.49693e-05
chrI	29175001	29250000	60	8.48268e-05
chrI	29250001	29325000	13	8.85689e-06
chrI	29325001	29400000	17	9.14196e-06
chrI	29400001	29475000	46	3.32602e-05
chrI	29475001	29550000	12	4.08488e-06
chrI	29550001	29625000	21	3.5448e-06
chrI	29625001	29700000	5	7.73222e-07
chrII	1	75000	16	3.32747e-05
chrII	75001	150000	28	3.93173e-05
chrII	150001	225000	37	3.70379e-05
chrII	225001	300000	18	1.13615e-05
chrII	300001	375000	20	9.50377e-06
chrII	375001	450000	104	0.000116495
chrII	450001	525000	54	9.35193e-05
chrII	525001	600000	14	1.80328e-05
chrII	600001	675000	44	5.60018e-05
chrII	675001	750000	15	3.95171e-05
chrII	750001	825000	24	3.57491e-05
chrII	825001	900000	54	5.03785e-05
chrII	900001	975000	9	1.08572e-05
chrII	975001	1050000	6	4.30977e-06
chrII	1050001	1125000	18	1.84369e-05
chrII	1125001	1200000	37	6.27663e-05
chrII	1200001	1275000	21	1.88761e-05
chrII	1275001	1350000	9	7.69527e-06
chrII	1350001	1425000	6	3.79988e-06
chrII	1425001	1500000	18	5.90417e-06
chrII	1500001	1575000	17	6.92425e-06
chrII	1575001	1650000	5	8.45419e-06
chrII	1650001	1725000	9	9.92266e-06
chrII	1725001	1800000	5	1.06924e-06
chrII	1800001	1875000	21	2.22944e-05
chrII	1875001	1950000	48	2.50693e-05
chrII	1950001	2025000	18	6.69779e-06
chrII	2025001	2100000	1	6.11873e-07
chrII	2100001	2175000	7	1.595e-06
chrII	2175001	2250000	12	7.68433e-06
chrII	2250001	2325000	42	4.46378e-05
chrII	2325001	2400000	48	8.4503e-05
chrII	2400001	2475000	12	3.22492e-05
chrII	2475001	2550000	45	3.659e-05
chrII	2550001	2625000	12	1.33452e-05
chrII	2625001	2700000	13	1.04265e-05
chrII	2700001	2775000	29	3.71658e-05
chrII	2775001	2850000	51	5.08432e-05
chrII	2850001	2925000	48	0.000103177
chrII	2925001	3000000	53	6.30085e-05
chrII	3000001	3075000	10	1.18144e-05
chrII	3075001	3150000	15	2.90703e-05
chrII	3150001	3225000	17	3.14712e-05
chrII	3225001	3300000	44	3.58523e-05
chrII	3300001	3375000	31	3.35383e-05
chrII	3375001	3450000	39	5.79575e-05
chrII	3450001	3525000	23	2.40116e-05
chrII	3525001	3600000	66	7.58819e-05
chrII	3600001	3675000	18	2.74421e-05
chrII	3675001	3750000	23	4.55164e-05
chrII	3750001	3825000	42	7.79251e-05
chrII	3825001	3900000	46	0.000135698
chrII	3900001	3975000	29	7.23584e-05
chrII	3975001	4050000	33	4.79223e-05
chrII	4050001	4125000	24	4.02795e-05
chrII	4125001	4200000	18	2.68062e-05
chrII	4200001	4275000	58	7.79256e-05
chrII	4275001	4350000	18	1.60617e-05
chrII	4350001	4425000	17	8.69221e-06
chrII	4425001	4500000	24	2.58258e-05
chrII	4500001	4575000	35	4.78478e-05
chrII	4575001	4650000	30	2.49538e-05
chrII	4650001	4725000	44	5.84956e-05
chrII	4725001	4800000	18	1.61869e-05
chrII	4800001	4875000	44	8.0796e-05
chrII	4875001	4950000	32	5.21873e-05
chrII	4950001	5025000	37	4.37016e-05
chrII	5025001	5100000	29	3.77199e-05
chrII	5100001	5175000	28	3.63099e-05
chrII	5175001	5250000	51	8.01824e-05
chrII	5250001	5325000	32	3.06408e-05
chrII	5325001	5400000	44	6.91e-05
chrII	5400001	5475000	56	8.06993e-05
chrII	5475001	5550000	70	9.40075e-05
chrII	5550001	5625000	38	2.75714e-05
chrII	5625001	5700000	35	4.81743e-05
chrII	5700001	5775000	50	7.40526e-05
chrII	5775001	5850000	65	8.02949e-05
chrII	5850001	5925000	32	4.20832e-05
chrII	5925001	6000000	14	1.96032e-05
chrII	6000001	6075000	53	9.34519e-05
chrII	6075001	6150000	14	1.7085e-05
chrII	6150001	6225000	38	4.25308e-05
chrII	6225001	6300000	54	5.69692e-05
chrII	6300001	6375000	55	2.95489e-05
chrII	6375001	6450000	13	5.52262e-06
chrII	6450001	6525000	28	4.45324e-05
chrII	6525001	6600000	36	3.96891e-05
chrII	6600001	6675000	23	2.14783e-05
chrII	6675001	6750000	13	2.24943e-05
chrII	6750001	6825000	23	2.18552e-05
chrII	6825001	6900000	27	4.53187e-05
chrII	6900001	6975000	33	2.48402e-05
chrII	6975001	7050000	28	2.43384e-05
chrII	7050001	7125000	21	9.24523e-06
chrII	7125001	7200000	18	2.17473e-05
chrII	7200001	7275000	21	1.45573e-05
chrII	7275001	7350000	22	1.78134e-05
chrII	7350001	7425000	4	2.48307e-06
chrII	7425001	7500000	21	1.35409e-05
chrII	7500001	7575000	23	1.94947e-05
chrII	7575001	7650000	25	1.97919e-05
chrII	7650001	7725000	19	3.12223e-05
chrII	7725001	7800000	2	3.13936e-06
chrII	7800001	7875000	24	1.20746e-05
chrII	7875001	7950000	8	1.27408e-05
chrII	7950001	8025000	2	2.6936e-07
chrII	8025001	8100000	35	4.07279e-05
chrII	8100001	8175000	25	1.66039e-05
chrII	8175001	8250000	59	8.33354e-05
chrII	8250001	8325000	38	4.28681e-05
chrII	8325001	8400000	19	1.50829e-05
chrII	8400001	8475000	22	1.43048e-05
chrII	8475001	8550000	8	9.22529e-06
chrII	8550001	8625000	25	3.5028e-05
chrII	8625001	8700000	33	3.24775e-05
chrII	8700001	8775000	16	1.16368e-05
chrII	8775001	8850000	43	4.91132e-05
chrII	8850001	8925000	30	3.02959e-05
chrII	8925001	9000000	12	2.41211e-05
chrII	9000001	9075000	26	2.08858e-05
chrII	9075001	9150000	24	1.23303e-05
chrII	9150001	9225000	30	2.04188e-05
chrII	9225001	9300000	20	1.12254e-05
chrII	9300001	9375000	28	3.23622e-05
chrII	9375001	9450000	26	2.13343e-05
chrII	9450001	9525000	49	3.1048e-05
chrII	9525001	9600000	22	7.01866e-06
chrII	9600001	9675000	26	5.29198e-05
chrII	9675001	9750000	35	2.51526e-05
chrII	9750001	9825000	10	7.28641e-06
chrII	9825001	9900000	46	4.587e-05
chrII	9900001	9975000	16	7.21601e-06
chrII	9975001	10050000	17	1.19915e-05
chrII	10050001	10125000	11	9.96908e-06
chrII	10125001	10200000	21	1.20499e-05
chrII	10200001	10275000	23	2.30602e-05
chrII	10275001	10350000	16	2.01435e-05
chrII	10350001	10425000	39	4.60735e-05
chrII	10425001	10500000	23	1.12798e-05
chrII	10500001	10575000	26	3.29525e-05
chrII	10575001	10650000	18	6.62669e-06
chrII	10650001	10725000	23	1.97715e-05
chrII	10725001	10800000	17	8.87059e-06
chrII	10800001	10875000	16	1.19827e-05
chrII	10875001	10950000	25	2.36541e-05
chrII	10950001	11025000	31	5.48756e-05
chrII	11025001	11100000	21	2.43256e-05
chrII	11100001	11175000	10	4.4616e-06
chrII	11175001	11250000	16	1.99565e-05
chrII	11250001	11325000	18	1.56813e-05
chrII	11325001	11400000	17	2.42345e-05
chrII	11400001	11475000	23	1.83927e-05
chrII	11475001	11550000	52	6.65396e-05
chrII	11550001	11625000	27	1.03317e-05
chrII	11625001	11700000	44	3.63487e-05
chrII	11700001	11775000	15	1.081e-05
chrII	11775001	11850000	53	5.48058e-05
chrII	11850001	11925000	29	1.54611e-05
chrII	11925001	12000000	22	1.26422e-05
chrII	12000001	12075000	37	2.03538e-05
chrII	12075001	12150000	56	5.29865e-05
chrII	12150001	12225000	30	1.90235e-05
chrII	12225001	12300000	21	1.21058e-05
chrII	12300001	12375000	8	5.58071e-06
chrII	12375001	12450000	26	2.3691e-05
chrII	12450001	12525000	10	1.43235e-05
chrII	12525001	12600000	13	2.14395e-06
chrII	12600001	12675000	20	1.7234e-05
chrII	12675001	12750000	35	1.43131e-05
chrII	12750001	12825000	9	4.64823e-06
chrII	12825001	12900000	23	2.50941e-05
chrII	12900001	12975000	33	2.3297e-05
chrII	12975001	13050000	12	2.15683e-05
chrII	13050001	13125000	25	2.38176e-05
chrII	13125001	13200000	13	1.3974e-05
chrII	13200001	13275000	11	1.85408e-05
chrII	13275001	13350000	18	4.69811e-06
chrII	13350001	13425000	24	1.57714e-05
chrII	13425001	13500000	40	5.07224e-05
chrII	13500001	13575000	6	1.70299e-06
chrII	13575001	13650000	1	9.1884e-07
chrII	13650001	13725000	8	2.81191e-06
chrII	13725001	13800000	11	1.27715e-05
chrII	13800001	13875000	9	3.88398e-06
chrII	13875001	13950000	21	2.03364e-05
chrII	13950001	14025000	8	2.77977e-06
chrII	14025001	14100000	17	1.66032e-05
chrII	14100001	14175000	48	6.09546e-05
chrII	14175001	14250000	41	5.16791e-05
chrII	14250001	14325000	22	3.67129e-05
chrII	14325001	14400000	21	1.273e-05
chrII	14400001	14475000	15	8.3749e-06
chrII	14475001	14550000	4	1.31606e-06
chrII	14550001	14625000	18	2.01176e-05
chrII	14625001	14700000	11	2.42098e-05
chrII	14700001	14775000	10	1.63286e-05
chrII	14775001	14850000	4	1.11615e-05
chrII	14850001	14925000	15	2.51344e-05
chrII	14925001	15000000	13	1.35027e-05
chrII	15000001	15075000	23	2.3322e-05
chrII	15075001	15150000	29	2.99064e-05
chrII	15150001	15225000	6	7.92494e-06
chrII	15225001	15300000	6	5.78177e-06
chrII	15300001	15375000	21	3.97756e-05
chrII	15375001	15450000	9	1.9608e-05
chrII	15450001	15525000	33	3.03347e-05
chrII	15525001	15600000	18	1.23976e-05
chrII	15600001	15675000	24	2.86821e-05
chrII	15675001	15750000	54	6.68725e-05
chrII	15750001	15825000	21	2.19869e-05
chrII	15825001	15900000	81	0.000106964
chrII	15900001	15975000	27	2.70355e-05
chrII	15975001	16050000	22	2.78313e-05
chrII	16050001	16125000	26	2.69053e-05
chrII	16125001	16200000	22	2.54666e-05
chrII	16200001	16275000	37	7.28737e-05
chrII	16275001	16350000	20	3.21364e-05
chrII	16350001	16425000	17	1.34889e-05
chrII	16425001	16500000	25	2.36826e-05
chrII	16500001	16575000	8	1.13569e-05
chrII	16575001	16650000	26	2.53631e-05
chrII	16650001	16725000	62	6.71011e-05
chrII	16725001	16800000	5	3.0177e-06
chrII	16800001	16875000	22	6.0159e-05
chrII	16875001	16950000	14	7.12236e-06
chrII	16950001	17025000	34	4.62906e-05
chrII	17025001	17100000	29	2.43484e-05
chrII	17100001	17175000	17	1.31039e-05
chrII	17175001	17250000	21	3.94862e-05
chrII	17250001	17325000	30	3.6113e-05
chrII	17325001	17400000	20	1.41108e-05
chrII	17400001	17475000	39	5.12479e-05
chrII	17475001	17550000	13	1.29848e-05
chrII	17550001	17625000	13	9.05912e-06
chrII	17625001	17700000	25	1.66056e-05
chrII	17700001	17775000	16	1.41533e-05
chrII	17775001	17850000	34	2.31081e-05
chrII	17850001	17925000	77	0.000116589
chrII	18000001	18075000	41	4.82859e-05
chrII	18075001	18150000	31	4.6973e-05
chrII	18150001	18225000	53	4.86577e-05
chrII	18225001	18300000	14	2.02654e-05
